Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
1170,Cane,9m,Parietal,28.693127160568,19.5033524994014,21.1456168260904,19.8995398758911,15.5886115808778,23.1655728225283,17.239049242143,17.8503560858164,24.0428081091042,18.274911877105,17.4314357209776,21.2759735049124,6.82245824048245,15.288443058792,28.6729937881058,14.8716664510076,17.7407547700226
1172,Cane,9m,Parietal,28.8834153553203,19.521118945275,21.0776672667865,19.9132325782253,15.6179810666389,23.0863938899096,17.1017359463151,17.8141878172741,24.062469449661,18.2373624512423,17.5044795754231,21.2498874113303,6.86096463768582,15.2935798793682,28.703751351377,14.8895430657347,17.6869116698263
1174,Cane,9m,Parietal,29.0721095014579,19.5400436686712,21.0086946990385,19.9283758317791,15.6516451971201,23.0037209982317,16.9662124704987,17.7777995222645,24.0824666965886,18.1974225706804,17.5799975015634,21.2248863025629,6.89951436768653,15.2977412277422,28.7394353270547,14.910805355117,17.6316385404262
1176,Cane,9m,Parietal,29.258818437597,19.5614872965475,20.9390013758116,19.9446449744407,15.6886547435109,22.9178617879595,16.8325651477279,17.7426542914017,24.1025973394151,18.1567565276191,17.6581438930675,21.2005246877438,6.9377510800024,15.3009133238099,28.7797257986219,14.9352392087473,17.5744142094086
1178,Cane,9m,Parietal,29.4432698599152,19.5855229049839,20.8687773799505,19.9618719924797,15.7290923211375,22.8289431319916,16.7010370644202,17.7079835069275,24.1228841487909,18.1142895238309,17.7387571241282,21.1765670404739,6.97553179495935,15.3031020484834,28.8242725367199,14.9627023038067,17.5154234154282
1180,Cane,9m,Parietal,29.6253015199786,19.6114048841644,20.7988670612685,19.9802122059135,15.7710951527536,22.7369782866348,16.5718146272673,17.6735808119774,24.1442688066293,18.0693445167103,17.8204339468371,21.1529128488108,7.01280567573202,15.3047055477284,28.872754269418,14.9931373932295,17.4560543387054
1182,Cane,9m,Parietal,29.8049002398865,19.6395072467707,20.7294526976591,20.0000297852833,15.8141752804643,22.642010504049,16.4447867956647,17.6398260547474,24.1654002727397,18.021827047609,17.9018031015584,21.1296205158287,7.04967054767529,15.3061260984421,28.9249137542622,15.0265835410664,17.396537596426
1184,Cane,9m,Parietal,29.9826210799382,19.6705663846046,20.6614671147728,20.0217402378746,15.8590480899644,22.5442200457503,16.3199105385571,17.6082189316935,24.1859874737594,17.9715423222953,17.9821308982691,21.1068674960923,7.08649217226328,15.3073545500497,28.9805127519472,15.0632138152608,17.3363809953819
1186,Cane,9m,Parietal,30.158627031757,19.705466160453,20.59448372138,20.0441842710091,15.9060838488201,22.4439708811808,16.1973193964975,17.577873161028,24.2057093348973,17.9183337859023,18.0611887698996,21.0847461091906,7.12330374245951,15.3090131057856,29.0394373602057,15.1034518924633,17.2750542984789
1188,Cane,9m,Parietal,30.3316618093823,19.744712698107,20.5286215056242,20.067947278783,15.9547304589531,22.3416245019243,16.0776000711507,17.5481283449027,24.2243828785417,17.8624129305974,18.1387533864874,21.0630495437517,7.15956302399879,15.3128152621787,29.1017732678155,15.1485206440302,17.2126807329189
