Time,Condition,Age,Cluster,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
-1476,Grasp,12m,Central,22.9221928083931,27.8747083574835,16.7643265268774,16.7436512317008,31.6136742178269,15.0093208798885,18.2401568533197,8.34074055056765,22.2759137667516,12.9764658548888,11.1514669969636,14.8110849567598,15.7324766975937,35.4246758420078,24.6260331330561,19.2948665414825,12.0603632118899,16.3685515874496,19.5993083860344
-1474,Grasp,12m,Central,22.8751007320498,27.8954514776067,16.7004249069496,16.7886724508354,31.5607370264962,15.0047210862651,18.2029597559811,8.36279151769788,22.2173920220491,12.9484711432017,11.1316461678021,14.7865776508213,15.7232906745746,35.4065528508834,24.6189323158885,19.3184322420075,12.0670884967093,16.3940611270215,19.596261579306
-1472,Grasp,12m,Central,22.8299470598494,27.9169498110966,16.6365422608851,16.8372699877054,31.5097899945548,14.9984519621791,18.166526356566,8.38542849858495,22.1585729446456,12.919575509424,11.1119318457489,14.7604578503612,15.714439738512,35.3878714055069,24.6074159740028,19.3433310409907,12.0753263554756,16.4173204148625,19.5928260232589
-1470,Grasp,12m,Central,22.7863905372515,27.938872451875,16.5737594550929,16.8892254678706,31.4614659521257,14.9903339489501,18.131176603438,8.40829653669743,22.1001873822367,12.8902210375324,11.0922033714825,14.7328510989766,15.7057957984012,35.3686385859012,24.5915364676259,19.3698724387406,12.0852258241144,16.4382690804756,19.5890416653798
-1468,Grasp,12m,Central,22.7442482688059,27.9610360458649,16.5117296435073,16.9440118040588,31.4160229837483,14.9801874362982,18.0978290489628,8.43077269520833,22.0427345180828,12.860378742773,11.072590412274,14.704107292795,15.6973208935672,35.3489428322781,24.5713484846967,19.3973371833917,12.0971547335651,16.4568715329464,19.5852300539042
-1466,Grasp,12m,Central,22.7034461617304,27.9834563015937,16.4500658825039,17.001620058897,31.3734578822792,14.9678560226823,18.0670498027506,8.45282593529484,21.9861811662516,12.829829395353,11.0531357802473,14.6743908980745,15.6890447821357,35.328938131738,24.5469009872413,19.4251271522162,12.1112864330444,16.4730827069708,19.5818574721427
-1464,Grasp,12m,Central,22.6639780058498,28.0063788932864,16.3882518829757,17.0621590843754,31.3340831702344,14.9533501580839,18.0387231009171,8.47458823580001,21.930310935129,12.7985459518181,11.0336634852402,14.6439089151762,15.6810827042641,35.3087040401247,24.5186635799661,19.4532545136543,12.1278296639906,16.4868735047809,19.5788094423951
-1462,Grasp,12m,Central,22.6259480446063,28.0301884300643,16.3261391067044,17.1254057158995,31.2985631306971,14.9370194658607,18.0130805153282,8.49655537524609,21.8749594443535,12.7666430400256,11.013872892322,14.6128795818634,15.6736262230369,35.2882151945364,24.4862400092242,19.4822223750666,12.1469820564625,16.4982499088799,19.576062845042
-1460,Grasp,12m,Central,22.5898804932741,28.0550284433324,16.2637610566616,17.1914377203173,31.2691989290738,14.9188421706649,17.9903611978898,8.51882069667739,21.8200907785494,12.7342882401598,10.9935193914101,14.5811953885601,15.6668640669687,35.267542957892,24.4496953870999,19.5124732346361,12.1678798705754,16.5071347251087,19.573915278236
-1458,Grasp,12m,Central,22.5556195471061,28.0807899246284,16.201240216892,17.2604973402426,31.244590896606,14.8988688779291,17.9709012621397,8.54071732915022,21.76586358044,12.7016810973954,10.972638862657,14.5496676561564,15.6609080290326,35.2469048382645,24.4091259347386,19.5435660303148,12.1897179846656,16.513413559678,19.5723928114794
-1456,Grasp,12m,Central,22.5226831391648,28.1072694453053,16.1387816873718,17.3325947663973,31.2241730237866,14.8769486121272,17.9549314423678,8.56216209147627,21.7127227582743,12.669233564162,10.9513816367093,14.5189265407468,15.6560898875679,35.2267155032331,24.3646695951836,19.5749925105122,12.2119627182433,16.5170345684839,19.5714020763065
-1454,Grasp,12m,Central,22.490989789631,28.1340193151712,16.0766741953372,17.4076451962547,31.2079408250611,14.8527661885476,17.9424112757829,8.58323437086547,21.6614438111819,12.6373956522325,10.9290665039472,14.4880294390994,15.6532168297873,35.2074988893539,24.316486467304,19.60647495145,12.2342536500957,16.5179111448169,19.5709246323697
-1452,Grasp,12m,Central,22.4606902946908,28.1605497453911,16.0163398134591,17.4855923384237,31.1962029651805,14.826245372207,17.9333169537798,8.60402292646191,21.6126991152743,12.6061347785136,10.9053619860418,14.4565731995659,15.6518062725029,35.1892082187854,24.2647379550588,19.6378223744905,12.2563268628404,16.5159765298291,19.5708306239547
-1450,Grasp,12m,Central,22.4319593410589,28.1865663450233,15.9579156520389,17.5662460857333,31.189445554921,14.7973971736855,17.9277656578724,8.62424782318802,21.5664254446709,12.5746508726893,10.8801049523672,14.4246370330536,15.6511573614396,35.1713103408864,24.2095783895246,19.6687788150777,12.2779789636477,16.5111834830779,19.5710024774319
-1448,Grasp,12m,Central,22.4047940504122,28.2119627411341,15.9017574222455,17.6496474406436,31.1884489931234,14.7663782577223,17.9258544253816,8.64363171402065,21.5221521735815,12.5428776039386,10.8531945607894,14.3920739125929,15.651061209809,35.1536168289123,24.1511509706307,19.6987505329793,12.2990439341244,16.5034757586566,19.5719242840349
-1446,Grasp,12m,Central,22.3789598869737,28.2367756023452,15.848454687705,17.7357988264563,31.193072226963,14.7335146021175,17.9275251735948,8.66199717707158,21.4794607317569,12.5108164967313,10.8245650862195,14.3588931078092,15.6514628681833,35.1364239516231,24.0896022152989,19.7268703430072,12.3193939809105,16.49285048207,19.5736972664542
-1444,Grasp,12m,Central,22.3546544660401,28.2611338290929,15.7984039002679,17.8245574095197,31.2025482322114,14.6990471470706,17.9325680096857,8.67922937417878,21.438036586587,12.4785199365612,10.7941768342581,14.3252179448168,15.6523791518462,35.1191132610476,24.0250942190365,19.7523496461837,12.3389400185593,16.4792004356994,19.5758811414234
-1442,Grasp,12m,Central,22.3316904257686,28.2850852065206,15.7513142960878,17.915845696227,31.2171054752095,14.6628654600566,17.9411482033682,8.69534720955143,21.3977284575571,12.446086813119,10.7620113112948,14.2911884571258,15.6537509544508,35.1017914312201,23.9578247871867,19.7745974861749,12.3576296625717,16.4624236532433,19.578520791211
-1440,Grasp,12m,Central,22.310072387127,28.3086103204869,15.7062150881567,18.0099776124,31.2383339952436,14.6247850169906,17.9562020971986,8.71032265930846,21.3585145852251,12.4136520433349,10.7280730938064,14.2569134583233,15.6554230741978,35.0845150162583,23.8881013022644,19.7931941563659,12.3754535476071,16.4426128289723,19.5819522776693
