Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
952,Grasp,9m,Frontal,18.8931856480134,13.759053830488,13.4878169680729,15.9057991249563,12.6116268562364,10.3098636672549,15.2857059066509,9.48878756617434,21.5923704240291,18.0503474036808,15.7633205910787,19.7600684153333,7.20539854339429,17.0756640981106,21.6950605826442,16.9362647220425,14.8173694516992
954,Grasp,9m,Frontal,18.9536507241295,13.7873456125443,13.4779136975265,15.8935401191023,12.5771433552531,10.3012758365748,15.2025457066034,9.4691013716657,21.6381733191334,18.1210553589845,15.7801542799964,19.9181560837368,7.19507011548817,17.1013375974117,21.6924291918094,16.9019725762959,14.8877836522618
956,Grasp,9m,Frontal,19.0129422235585,13.815694121877,13.4686750738028,15.8816247524369,12.5385470877841,10.2922159023733,15.116906227461,9.44831628691593,21.6818391431797,18.1917712845425,15.7923139647076,20.0775098915092,7.187923505723,17.1264436306831,21.6886678151542,16.8665698626712,14.9565498934362
958,Grasp,9m,Frontal,19.071313932161,13.8439692594717,13.4602201320763,15.8698241649664,12.4959354723966,10.2812122603329,15.0293293463378,9.42662738017125,21.7233171498718,18.2619036592681,15.7997623125234,20.2380706922922,7.18411825155164,17.1508816026726,21.6836176314766,16.8303367278198,15.0239510292278
960,Grasp,9m,Frontal,19.1298834048906,13.8720652689945,13.4525703397083,15.858719292622,12.4494344290618,10.2681753228234,14.9403483808197,9.40402361584172,21.7629728772116,18.3312417731415,15.8025644866703,20.3998669633871,7.18412790528035,17.1746045828141,21.6771050737806,16.7934636857396,15.0906664133596
962,Grasp,9m,Frontal,19.1870017420978,13.8999306285853,13.4461075075936,15.8475884161898,12.3992021734906,10.2530430026479,14.8504800137567,9.38053434048304,21.8010603564393,18.3997163247749,15.8019405455098,20.5623675767336,7.18815593859127,17.1976441488624,21.6689899635095,16.7562386843452,15.1552069233015
964,Grasp,9m,Frontal,19.2423717073494,13.9275886507293,13.4412799736198,15.8361659423509,12.3454380627421,10.235786328426,14.7602627642532,9.356279812866,21.8374197004607,18.4673231034239,15.797592415813,20.7246836604253,7.19671374047329,17.2200953614878,21.6591980987412,16.7189100592671,15.2173633155363
966,Grasp,9m,Frontal,19.2960441978708,13.9551932890298,13.4379037143483,15.8243711012958,12.2883820089771,10.2164164538973,14.6704352727042,9.33137971647798,21.8717349469474,18.5341287219049,15.7886963514198,20.8860663336609,7.20997107116298,17.2421653692346,21.647745295009,16.6814976303328,15.2770216703886
968,Grasp,9m,Frontal,19.3489654755346,13.9825844647556,13.4359502947762,15.8123268423656,12.228304481682,10.1949905730906,14.583782320499,9.30591288868379,21.903634822637,18.6003005520175,15.7754053468466,21.0459258519125,7.22618770317274,17.264469586688,21.6345351432034,16.6440521101574,15.334103580645
970,Grasp,9m,Frontal,19.4020500483713,14.0093473720545,13.4354658523072,15.8004052980846,12.1654871098543,10.1716080922297,14.4991470926886,9.27993477194673,21.9330146041507,18.6660828926592,15.7586735024983,21.2037570552488,7.24470780585466,17.2876167961513,21.619428686885,16.6066687670152,15.3883755103252
972,Grasp,9m,Frontal,19.4538364517137,14.0352509059321,13.4364864291275,15.7886323020323,12.1002129930104,10.1464179276218,14.4172045040512,9.25352570368339,21.9600080854654,18.7316562859414,15.7387694298291,21.3591054706675,7.26512974039745,17.3110953254687,21.6023656125285,16.5694221282007,15.4396729953615
